ACTECON;GRUANALI;antiguedad;TAMAEMP;nrotrab;riesgo;categoria;lineanegocio;modular;producto;fechainicio
26;7;37;2;1764;3;1;2;1;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;2;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;2;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;2;2;2021-03-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;2;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;2;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;2;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;2;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;1;2;2021-03-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;1;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;1;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;1;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;1;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;1;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;1;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;2;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;2;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;2;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;1;2;2021-04-01T00:00:00.0000000
26;7;37;2;1764;3;1;2;1;2;2021-04-01T00:00:00.0000000
24;4;24;2;20;2;4;4;1;6;2021-04-26T00:00:00.0000000
24;4;24;2;20;2;4;3;1;4;2021-04-23T00:00:00.0000000
129;9;18;2;359;1;6;4;1;6;2021-07-19T00:00:00.0000000
35;13;19;2;126;2;3;1;2;3;2021-11-27T00:00:00.0000000
35;13;19;2;126;2;3;4;1;6;2021-03-17T00:00:00.0000000
35;13;19;2;126;2;3;2;1;1;2021-10-01T00:00:00.0000000
131;4;16;2;227;0;0;4;1;6;2021-10-23T00:00:00.0000000
131;4;16;2;227;0;0;4;1;5;2021-05-27T00:00:00.0000000
146;7;5;4;17;0;0;4;1;6;2021-07-02T00:00:00.0000000
8;4;8;2;15;0;0;4;1;6;2021-05-21T00:00:00.0000000
44;6;39;2;87;3;1;1;2;3;2021-10-21T00:00:00.0000000
44;6;39;2;87;3;1;4;2;6;2021-10-16T00:00:00.0000000
44;6;39;2;87;3;1;3;1;4;2021-06-19T00:00:00.0000000
44;6;39;2;87;3;1;3;1;4;2021-06-19T00:00:00.0000000
44;6;39;2;87;3;1;3;1;4;2021-06-19T00:00:00.0000000
31;3;28;2;57;2;6;4;1;6;2021-07-11T00:00:00.0000000
31;3;28;2;57;2;6;4;2;6;2022-01-30T00:00:00.0000000
31;3;28;2;57;2;6;4;2;5;2021-12-20T00:00:00.0000000
22;9;25;2;214;1;6;1;2;3;2022-02-09T00:00:00.0000000
22;9;25;2;214;1;6;1;2;3;2022-02-11T00:00:00.0000000
22;9;25;2;214;1;6;1;2;10;2022-02-11T00:00:00.0000000
22;9;25;2;214;1;6;1;2;0;2021-11-30T00:00:00.0000000
14;4;31;2;91;1;5;4;2;5;2021-03-11T00:00:00.0000000
14;4;31;2;91;1;5;1;1;0;2021-07-05T00:00:00.0000000
56;4;18;2;99;1;6;4;2;6;2021-12-31T00:00:00.0000000
56;4;18;2;99;1;6;4;2;6;2021-12-31T00:00:00.0000000
56;4;18;2;99;1;6;4;2;6;2021-12-31T00:00:00.0000000
56;4;18;2;99;1;6;4;2;6;2021-10-22T00:00:00.0000000
56;4;18;2;99;1;6;4;2;6;2021-12-31T00:00:00.0000000
56;4;18;2;99;1;6;4;2;6;2021-04-02T00:00:00.0000000
56;4;18;2;99;1;6;4;2;6;2021-10-21T00:00:00.0000000
56;4;18;2;99;1;6;1;2;7;2021-04-04T00:00:00.0000000
56;4;18;2;99;1;6;1;2;7;2021-12-30T00:00:00.0000000
56;4;18;2;99;1;6;1;2;7;2022-02-08T00:00:00.0000000
56;4;18;2;99;1;6;3;2;4;2021-03-09T00:00:00.0000000
56;4;18;2;99;1;6;3;1;4;2021-11-13T00:00:00.0000000
56;4;18;2;99;1;6;3;1;4;2021-12-26T00:00:00.0000000
56;4;18;2;99;1;6;3;2;4;2022-01-11T00:00:00.0000000
56;4;18;2;99;1;6;3;1;4;2022-02-06T00:00:00.0000000
8;4;38;2;100;0;0;1;2;3;2021-12-07T00:00:00.0000000
8;4;38;2;100;0;0;4;2;6;2021-04-23T00:00:00.0000000
8;4;38;2;100;0;0;4;2;6;2021-07-31T00:00:00.0000000
8;4;38;2;100;0;0;4;2;6;2021-12-07T00:00:00.0000000
8;4;38;2;100;0;0;4;2;6;2022-02-02T00:00:00.0000000
8;4;38;2;100;0;0;4;1;6;2021-04-22T00:00:00.0000000
8;4;38;2;100;0;0;4;2;6;2022-02-02T00:00:00.0000000
8;4;38;2;100;0;0;2;1;1;2021-10-25T00:00:00.0000000
8;4;38;2;100;0;0;1;1;7;2021-06-16T00:00:00.0000000
8;4;38;2;100;0;0;3;1;4;2021-04-28T00:00:00.0000000
8;4;38;2;100;0;0;3;1;4;2021-08-06T00:00:00.0000000
8;4;38;2;100;0;0;3;2;4;2022-02-07T00:00:00.0000000
8;4;38;2;100;0;0;3;2;4;2022-02-07T00:00:00.0000000
117;9;6;2;104;1;6;1;1;9;2021-08-29T00:00:00.0000000
117;9;6;2;104;1;6;4;1;5;2021-10-30T00:00:00.0000000
5;13;17;2;639;3;0;1;1;7;2021-09-01T00:00:00.0000000
33;9;19;2;1891;2;6;1;1;3;2021-10-04T00:00:00.0000000
33;9;19;2;1891;2;6;4;1;5;2021-10-31T00:00:00.0000000
14;4;26;2;137;1;5;1;1;9;2021-07-31T00:00:00.0000000
14;4;26;2;137;1;5;4;2;5;2021-03-04T00:00:00.0000000
14;4;26;2;137;1;5;3;2;4;2021-10-20T00:00:00.0000000
43;4;29;2;170;2;5;1;2;7;2021-05-22T00:00:00.0000000
43;4;29;2;170;2;5;1;1;7;2021-10-16T00:00:00.0000000
43;4;29;2;170;2;5;1;1;7;2021-10-22T00:00:00.0000000
43;4;29;2;170;2;5;1;1;7;2021-11-18T00:00:00.0000000
43;4;29;2;170;2;5;1;1;7;2021-11-23T00:00:00.0000000
43;4;29;2;170;2;5;1;1;7;2021-11-24T00:00:00.0000000
43;4;29;2;170;2;5;1;1;7;2021-11-30T00:00:00.0000000
84;9;43;2;340;1;6;4;1;5;2021-12-31T00:00:00.0000000
84;9;43;2;340;1;6;2;1;1;2021-12-01T00:00:00.0000000
84;9;43;2;340;1;6;1;1;10;2021-12-31T00:00:00.0000000
84;9;43;2;340;1;6;1;1;10;2021-12-31T00:00:00.0000000
84;9;43;2;340;1;6;3;1;4;2021-08-26T00:00:00.0000000
34;6;7;2;0;2;4;4;1;6;2021-07-06T00:00:00.0000000
34;6;7;2;0;2;4;2;1;9;2021-06-21T00:00:00.0000000
135;12;34;2;101;1;6;2;1;8;2021-06-18T00:00:00.0000000
43;4;11;2;12;2;5;1;2;7;2022-02-07T00:00:00.0000000
12;4;24;2;13;3;4;4;2;5;2021-10-16T00:00:00.0000000
3;6;11;2;14;3;1;4;2;5;2021-08-31T00:00:00.0000000
3;6;11;2;14;3;1;1;2;7;2022-02-09T00:00:00.0000000
3;6;11;2;14;3;1;1;2;0;2021-06-01T00:00:00.0000000
3;6;11;2;14;3;1;3;2;4;2021-12-18T00:00:00.0000000
53;14;14;2;153;1;5;2;2;9;2021-10-16T00:00:00.0000000
69;12;15;2;91;2;6;4;2;6;2021-06-05T00:00:00.0000000
8;4;29;2;17;0;0;4;2;6;2021-11-15T00:00:00.0000000
12;4;13;2;104;3;4;4;2;6;2021-07-18T00:00:00.0000000
12;4;13;2;104;3;4;4;1;6;2021-11-24T00:00:00.0000000
59;4;42;1;29399;0;0;1;1;7;2021-11-30T00:00:00.0000000
116;5;68;2;1722;2;4;1;2;3;2021-04-10T00:00:00.0000000
57;9;20;2;184;1;6;4;2;6;2021-05-14T00:00:00.0000000
57;9;20;2;184;1;6;4;2;6;2021-07-21T00:00:00.0000000
57;9;20;2;184;1;6;4;2;6;2021-04-24T00:00:00.0000000
57;9;20;2;184;1;6;4;2;6;2021-08-15T00:00:00.0000000
57;9;20;2;184;1;6;4;2;6;2022-02-28T00:00:00.0000000
57;9;20;2;184;1;6;4;2;6;2022-02-28T00:00:00.0000000
57;9;20;2;184;1;6;1;2;9;2021-09-03T00:00:00.0000000
57;9;20;2;184;1;6;1;2;7;2021-07-02T00:00:00.0000000
57;9;20;2;184;1;6;1;2;7;2022-02-17T00:00:00.0000000
57;9;20;2;184;1;6;3;2;4;2021-05-19T00:00:00.0000000
57;9;20;2;184;1;6;3;1;4;2021-05-19T00:00:00.0000000
57;9;20;2;184;1;6;3;1;4;2021-05-19T00:00:00.0000000
57;9;20;2;184;1;6;3;2;4;2021-08-22T00:00:00.0000000
57;9;20;2;184;1;6;3;2;4;2021-08-24T00:00:00.0000000
57;9;20;2;184;1;6;3;2;4;2021-11-17T00:00:00.0000000
57;9;20;2;184;1;6;3;2;4;2022-02-26T00:00:00.0000000
13;8;25;2;6;1;7;4;2;6;2022-02-28T00:00:00.0000000
13;8;25;2;6;1;7;4;2;6;2021-05-09T00:00:00.0000000
8;4;29;2;20;0;0;4;2;6;2021-06-21T00:00:00.0000000
8;4;29;2;20;0;0;4;2;6;2021-08-20T00:00:00.0000000
8;4;29;2;20;0;0;4;2;6;2021-08-31T00:00:00.0000000
8;4;29;2;20;0;0;4;1;6;2022-02-23T00:00:00.0000000
8;4;29;2;20;0;0;4;2;6;2022-02-01T00:00:00.0000000
8;4;29;2;20;0;0;1;2;7;2021-07-25T00:00:00.0000000
5;13;22;2;272;3;0;1;2;3;2021-05-25T00:00:00.0000000
5;13;22;2;272;3;0;2;2;1;2021-11-23T00:00:00.0000000
5;13;22;2;272;3;0;2;2;1;2022-01-26T00:00:00.0000000
79;4;15;2;46;2;4;1;2;9;2021-09-17T00:00:00.0000000
29;9;26;2;43;1;7;4;1;5;2021-08-31T00:00:00.0000000
29;9;26;2;43;1;7;4;1;5;2021-08-31T00:00:00.0000000
29;9;26;2;43;1;7;4;1;5;2021-08-31T00:00:00.0000000
29;9;26;2;43;1;7;4;1;5;2021-08-31T00:00:00.0000000
29;9;26;2;43;1;7;4;1;5;2021-10-30T00:00:00.0000000
29;9;26;2;43;1;7;3;1;4;2022-01-20T00:00:00.0000000
29;9;26;2;43;1;7;3;1;4;2022-02-27T00:00:00.0000000
14;4;15;2;14;1;5;1;1;7;2021-07-10T00:00:00.0000000
14;4;15;2;14;1;5;1;1;7;2021-06-30T00:00:00.0000000
14;4;15;2;14;1;5;1;1;7;2021-07-27T00:00:00.0000000
14;4;15;2;14;1;5;1;1;7;2021-07-27T00:00:00.0000000
14;4;15;2;14;1;5;1;1;7;2021-11-20T00:00:00.0000000
14;4;15;2;14;1;5;1;1;7;2021-11-17T00:00:00.0000000
14;4;15;2;14;1;5;1;1;7;2021-05-28T00:00:00.0000000
14;4;15;2;14;1;5;1;1;7;2021-05-06T00:00:00.0000000
38;12;18;1;1533;2;0;1;1;3;2021-09-30T00:00:00.0000000
38;12;18;1;1533;2;0;1;1;3;2021-05-05T00:00:00.0000000
38;12;18;1;1533;2;0;1;1;0;2022-02-28T00:00:00.0000000
4;3;27;1;490;2;3;4;1;6;2021-05-25T00:00:00.0000000
4;3;27;1;490;2;3;4;1;6;2022-02-27T00:00:00.0000000
4;3;27;1;490;2;3;4;1;5;2021-12-31T00:00:00.0000000
4;3;27;1;490;2;3;4;1;5;2021-12-31T00:00:00.0000000
4;3;27;1;490;2;3;4;1;5;2021-12-31T00:00:00.0000000
4;3;27;1;490;2;3;4;1;5;2021-12-31T00:00:00.0000000
4;3;27;1;490;2;3;4;1;5;2021-12-31T00:00:00.0000000
4;3;27;1;490;2;3;4;1;5;2022-01-19T00:00:00.0000000
4;3;27;1;490;2;3;4;1;5;2022-02-01T00:00:00.0000000
4;3;27;1;490;2;3;1;1;10;2021-04-22T00:00:00.0000000
4;3;27;1;490;2;3;1;1;10;2021-04-16T00:00:00.0000000
14;4;18;2;11;1;5;3;1;4;2021-03-13T00:00:00.0000000
7;13;101;1;4200;1;6;1;1;3;2021-05-28T00:00:00.0000000
7;13;101;1;4200;1;6;1;1;3;2021-10-06T00:00:00.0000000
7;13;101;1;4200;1;6;1;1;3;2021-08-11T00:00:00.0000000
7;13;101;1;4200;1;6;1;1;3;2021-03-17T00:00:00.0000000
7;13;101;1;4200;1;6;1;1;3;2021-05-27T00:00:00.0000000
7;13;101;1;4200;1;6;1;1;3;2021-06-17T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
7;13;101;1;4200;1;6;3;1;4;2021-11-30T00:00:00.0000000
